job_title,job_category,required_skills,job_id,shop_type,salary_per_day,salary_type,number_of_openings,max_distance_km,retailer_verified,job_status,is_blocked,shift_type,working_days,seasonal_job,season_name,combined_text,shop_name,address_line,area,city,state,pincode,latitude,longitude
personal assistant cum admin,retail assistant,"inventory support, shelf arrangement, store assistance, multitasking",617b30a1-8929-4803-84d9-8a76987e2aab,supermarket,400,daily,3,2,True,approved,False,holiday,weekdays+holidays,True,summer,"personal assistant cum admin inventory support, shelf arrangement, store assistance, multitasking retail assistant supermarket holiday weekdays+holidays",,,,,,,,
personal assistant cum admin,retail assistant,"inventory support, shelf arrangement, store assistance, multitasking",b6d5c65e-30d6-405f-bcff-feaf2087d5a1,retail shop,450,daily,1,2,True,approved,False,evening+holiday,weekends,True,onam,"personal assistant cum admin inventory support, shelf arrangement, store assistance, multitasking retail assistant retail shop evening+holiday weekends",,,,,,,,
accounts executive (property finance),accounting,"excel basics, record maintenance, basic accounting, data entry",0837231f-668a-4649-af3b-261c39ca6089,retail shop,400,daily,5,2,True,approved,False,evening,weekdays,False,none,"accounts executive (property finance) excel basics, record maintenance, basic accounting, data entry accounting retail shop evening weekdays",,,,,,,,
accounts executive (property finance),accounting,"excel basics, record maintenance, basic accounting, data entry",ff3b67a9-2e37-4dbd-acb1-71df8d121ed0,retail shop,300,daily,2,8,True,approved,False,holiday,weekends,True,onam,"accounts executive (property finance) excel basics, record maintenance, basic accounting, data entry accounting retail shop holiday weekends",,,,,,,,
accounts assistant,accounting,"basic accounting, excel basics, record maintenance, data entry",a1cd73ac-38de-457d-ab14-330b9dea69c4,retail shop,300,daily,12,2,True,approved,False,evening+holiday,weekends,True,summer,"accounts assistant basic accounting, excel basics, record maintenance, data entry accounting retail shop evening+holiday weekends",,,,,,,,
accounts assistant,accounting,"basic accounting, excel basics, record maintenance, data entry",a700e649-fd64-4f82-b787-bf5de9d76ef5,bakery,300,daily,2,8,True,approved,False,holiday,weekdays+holidays,False,none,"accounts assistant basic accounting, excel basics, record maintenance, data entry accounting bakery holiday weekdays+holidays",,,,,,,,
sales engineer/ sales executive,sales,"sales, customer interaction, stock handling, communication skills",4b89c243-6438-4fae-bb6c-78853dcb4c70,bakery,350,daily,5,8,True,approved,False,evening,weekdays,True,exam_break,"sales engineer/ sales executive sales, customer interaction, stock handling, communication skills sales bakery evening weekdays",,,,,,,,
sales engineer/ sales executive,sales,"sales, customer interaction, stock handling, communication skills",fa58f8de-3ae0-4444-8d90-faee868c462f,supermarket,400,daily,12,3,True,approved,False,holiday,weekdays+holidays,False,none,"sales engineer/ sales executive sales, customer interaction, stock handling, communication skills sales supermarket holiday weekdays+holidays",,,,,,,,
"senior executive, finance & accounts",accounting,"basic accounting, excel basics, data entry, record maintenance",b449eb94-52cd-490d-b7a3-8f99ee93d9f5,petrol pump,450,daily,3,8,True,approved,False,evening,weekdays,True,festival,"senior executive, finance & accounts basic accounting, excel basics, data entry, record maintenance accounting petrol pump evening weekdays",,,,,,,,
"senior executive, finance & accounts",accounting,"basic accounting, excel basics, data entry, record maintenance",a96cf80e-0bae-43e9-923d-d3caa24051b7,bakery,300,daily,12,10,True,approved,False,holiday,weekdays+holidays,True,festival,"senior executive, finance & accounts basic accounting, excel basics, data entry, record maintenance accounting bakery holiday weekdays+holidays",,,,,,,,
"senior executive, finance & accounts",accounting,"basic accounting, excel basics, data entry, record maintenance",ce17ab1b-0a25-49ba-a67f-9f3ee88247f4,bakery,350,daily,3,5,True,approved,False,evening,weekdays,True,christmas,"senior executive, finance & accounts basic accounting, excel basics, data entry, record maintenance accounting bakery evening weekdays",,,,,,,,
production assistant,retail assistant,"inventory support, shelf arrangement, store assistance",b95aca30-3622-4378-85ea-6f12871dcd18,parts supplier,450,daily,10,3,True,approved,False,holiday,weekdays+holidays,True,onam,"production assistant inventory support, shelf arrangement, store assistance retail assistant parts supplier holiday weekdays+holidays",,,,,,,,
production assistant,retail assistant,"inventory support, shelf arrangement, store assistance",4b668f26-be29-4389-8e47-f07aea977861,supermarket,350,daily,7,3,True,approved,False,evening+holiday,weekdays+holidays,False,none,"production assistant inventory support, shelf arrangement, store assistance retail assistant supermarket evening+holiday weekdays+holidays",,,,,,,,
production assistant,retail assistant,"inventory support, shelf arrangement, store assistance",439fa63f-8a94-4ef4-976d-46d34638f5ec,supermarket,450,daily,5,8,True,approved,False,holiday,weekdays+holidays,True,summer,"production assistant inventory support, shelf arrangement, store assistance retail assistant supermarket holiday weekdays+holidays",,,,,,,,
accountant,accounting,"data entry, excel basics, basic accounting, record maintenance",83b4e9d5-5283-49cd-9a90-5683bad3cbd9,petrol pump,450,daily,3,5,True,approved,False,evening+holiday,weekends,True,onam,"accountant data entry, excel basics, basic accounting, record maintenance accounting petrol pump evening+holiday weekends",,,,,,,,
accountant,accounting,"data entry, excel basics, basic accounting, record maintenance",a68423b5-50d5-4274-a24a-45923368f6f8,parts supplier,300,daily,3,2,True,approved,False,holiday,weekdays+holidays,True,christmas,"accountant data entry, excel basics, basic accounting, record maintenance accounting parts supplier holiday weekdays+holidays",,,,,,,,
accountant,accounting,"data entry, excel basics, basic accounting, record maintenance",4048eba7-bc26-4a60-b4b4-9f46c8d24104,clothing store,300,daily,3,5,True,approved,False,evening+holiday,weekends,True,onam,"accountant data entry, excel basics, basic accounting, record maintenance accounting clothing store evening+holiday weekends",,,,,,,,
admin cum accounts clerk,accounting,"data entry, excel basics, record maintenance, basic accounting",6cd0bec7-7418-47ed-a5d5-d61a33600a1a,bakery,400,daily,10,5,True,approved,False,evening,weekdays,False,none,"admin cum accounts clerk data entry, excel basics, record maintenance, basic accounting accounting bakery evening weekdays",,,,,,,,
admin cum accounts clerk,accounting,"data entry, excel basics, record maintenance, basic accounting",e4bbc16b-d63a-4a5e-816b-fc1ef35e82cb,retail shop,300,daily,12,2,True,approved,False,evening+holiday,weekdays+holidays,False,none,"admin cum accounts clerk data entry, excel basics, record maintenance, basic accounting accounting retail shop evening+holiday weekdays+holidays",,,,,,,,
admin cum accounts clerk,accounting,"data entry, excel basics, record maintenance, basic accounting",b1045d0c-9267-4bf7-95b4-4f2ec1efdf09,clothing store,450,daily,2,5,True,approved,False,evening,weekdays,False,none,"admin cum accounts clerk data entry, excel basics, record maintenance, basic accounting accounting clothing store evening weekdays",,,,,,,,
"executive/assistant, accounts payable",accounting,"data entry, record maintenance, basic accounting, excel basics",ce0148fc-8d25-433a-9d7a-56901676c8f1,supermarket,400,daily,12,2,True,approved,False,evening,weekdays,True,festival,"executive/assistant, accounts payable data entry, record maintenance, basic accounting, excel basics accounting supermarket evening weekdays",,,,,,,,
"executive/assistant, accounts payable",accounting,"data entry, record maintenance, basic accounting, excel basics",a4f23a42-6605-4de6-930c-b450ce94c9ab,petrol pump,350,daily,5,5,True,approved,False,holiday,weekdays+holidays,False,none,"executive/assistant, accounts payable data entry, record maintenance, basic accounting, excel basics accounting petrol pump holiday weekdays+holidays",,,,,,,,
sales & marketing assistant,sales,"communication skills, sales, stock handling, customer interaction",af28469e-41da-4c4f-aa74-484505795d4d,bakery,350,daily,2,2,True,approved,False,holiday,weekends,False,none,"sales & marketing assistant communication skills, sales, stock handling, customer interaction sales bakery holiday weekends",,,,,,,,
sales & marketing assistant,sales,"communication skills, sales, stock handling, customer interaction",a6d7c2a2-8cfa-435d-a86c-9a52191aac0c,bakery,300,daily,1,10,True,approved,False,evening,weekdays,True,onam,"sales & marketing assistant communication skills, sales, stock handling, customer interaction sales bakery evening weekdays",,,,,,,,
sales & marketing assistant,sales,"communication skills, sales, stock handling, customer interaction",855e0261-adfc-4e11-bd1d-d90dab20e204,petrol pump,450,daily,10,5,True,approved,False,holiday,weekends,False,none,"sales & marketing assistant communication skills, sales, stock handling, customer interaction sales petrol pump holiday weekends",,,,,,,,
sales & marketing assistant,sales,"communication skills, sales, stock handling, customer interaction",cec70f5b-115e-4348-a254-499f62d04b6e,supermarket,400,daily,10,2,True,approved,False,evening+holiday,weekends,True,festival,"sales & marketing assistant communication skills, sales, stock handling, customer interaction sales supermarket evening+holiday weekends",,,,,,,,
billing admin,billing,"customer service, cashier handling, basic arithmetic, billing",18968e65-fdfa-478a-95b1-0db0bdfc5dd7,bakery,450,daily,7,3,True,approved,False,evening+holiday,weekdays+holidays,True,christmas,"billing admin customer service, cashier handling, basic arithmetic, billing billing bakery evening+holiday weekdays+holidays",,,,,,,,
billing admin,billing,"customer service, cashier handling, basic arithmetic, billing",c55f7709-b94a-40db-b134-60596f0c8d1e,bakery,400,daily,5,3,True,approved,False,evening,weekdays,False,none,"billing admin customer service, cashier handling, basic arithmetic, billing billing bakery evening weekdays",,,,,,,,
billing admin,billing,"customer service, cashier handling, basic arithmetic, billing",3b876bc5-0aa5-48bc-b509-12c113ee2156,bakery,300,daily,12,3,True,approved,False,evening+holiday,weekdays+holidays,False,none,"billing admin customer service, cashier handling, basic arithmetic, billing billing bakery evening+holiday weekdays+holidays",,,,,,,,
billing admin,billing,"customer service, cashier handling, basic arithmetic, billing",7d696dfb-fd18-4cf2-853f-2f7474303f3b,petrol pump,400,daily,12,5,True,approved,False,evening+holiday,weekends,False,none,"billing admin customer service, cashier handling, basic arithmetic, billing billing petrol pump evening+holiday weekends",,,,,,,,
sales executive (equipment leasing),sales,"communication skills, sales, customer interaction, stock handling",8301b237-d4bf-474f-b653-98813d667ce3,retail shop,300,daily,12,8,True,approved,False,holiday,weekdays+holidays,False,none,"sales executive (equipment leasing) communication skills, sales, customer interaction, stock handling sales retail shop holiday weekdays+holidays",,,,,,,,
